Account ID,Campaign ID,Close Date,Closed Lost Reason,Contact ID,Created By ID,Created Date,Fiscal Quarter,Fiscal Year,Forecast Category,Industry,Interface Type,Last Activity,Last Stage Change Date,LDO,Lead Application,Lead Source,Opportunity ID,Owner ID,Primary Application,Primary Contact,Product Category,Product of Interest,Stage,Amount,Probability (%)
0013100001fqyXRAAY,No Campaign,12-10-2019,Not Applicable,0035A00003UYJtAQAX,0055A000008iLoOQAU,12-07-2019,4,2019,Closed,Other / Unknown,Unknown,No Activity Recorded,21-10-2019,FALSE,Not Specified,Inside Sales,0065A00001VfvGNQAZ,0055A000008iLoOQAU,No Application Selected,0035A00003UYJtAQAX,Consumables,ZipChip,Closed Won,"$3,245.00 ",100
0013100001jbToDAAU,70131000001YBOMAA4,18-10-2019,Not Applicable,00331000030PCnZAAW,0055A000008iLoOQAU,18-07-2019,4,2019,Closed,Other / Unknown,Unknown,No Activity Recorded,22-10-2019,FALSE,Not Specified,Trade Show,0065A00001WkHOwQAN,0055A000008iLoOQAU,No Application Selected,00331000030PCnZAAW,Consumables,ZipChip,Closed Won,"$3,915.00 ",100
0013100001qvZsSAAU,No Campaign,01-11-2019,Not Applicable,0035A00003KtL2lQAF,0055A000008iLoOQAU,01-08-2019,4,2019,Closed,Other / Unknown,Unknown,No Activity Recorded,05-11-2019,FALSE,Not Specified,Google Natural Search,0065A00001WwLedQAF,0055A000008iLoOQAU,No Application Selected,0035A00003KtL2lQAF,Consumables,ZipChip,Closed Won,$670.00 ,100
0013100001k6h7IAAQ,7015A000001OxgRQAS,02-11-2019,Not Applicable,0035A00003KsuhrQAB,0055A000008iLoOQAU,02-08-2019,4,2019,Closed,Other / Unknown,Unknown,No Activity Recorded,05-11-2019,FALSE,Not Specified,Website,0065A00001Wx1xgQAB,0055A000008iLoOQAU,No Application Selected,0035A00003KsuhrQAB,Consumables,ZipChip,Closed Won,"$11,610.00 ",100
0013100001jbToDAAU,70131000001YBOMAA4,22-10-2019,Not Applicable,00331000030PCnZAAW,0055A000008iLoOQAU,06-08-2019,4,2019,Closed,Other / Unknown,Unknown,No Activity Recorded,22-10-2019,FALSE,Not Specified,Trade Show,0065A00001WxHGpQAN,0055A000008iLoOQAU,No Application Selected,00331000030PCnZAAW,Consumables,ZipChip,Closed Won,"$4,995.00 ",100
0015A00001tbMY6QAM,7015A000001OxJmQAK,21-10-2019,Not Applicable,0035A00003JivLfQAJ,0055A000008iLoOQAU,15-08-2019,4,2019,Closed,Other / Unknown,Unknown,No Activity Recorded,21-10-2019,FALSE,Not Specified,Webinar,0065A00001X8S9QQAV,0055A000008iLoOQAU,No Application Selected,0035A00003JivLfQAJ,Consumables,ZipChip,Closed Won,"$3,915.00 ",100
0013100001fpKktAAE,7015A0000022gDBQAY,21-10-2019,Not Applicable,00331000038EBLhAAO,0055A000008iLoOQAU,23-08-2019,4,2019,Closed,Other / Unknown,Unknown,No Activity Recorded,21-10-2019,FALSE,Not Specified,Other,0065A00001XDlQ9QAL,0055A000008iLoOQAU,No Application Selected,00331000038EBLhAAO,Consumables,ZipChip,Closed Won,"$3,915.00 ",100
0013100001fqyXRAAY,No Campaign,21-10-2019,Not Applicable,0035A00003UYJtAQAX,0055A000008iLoOQAU,13-09-2019,4,2019,Closed,Other / Unknown,Unknown,No Activity Recorded,21-10-2019,FALSE,Not Specified,Referral,0065A00001XIWPQQA5,0055A000008iLoOQAU,No Application Selected,0035A00003UYJtAQAX,Consumables,ZipChip,Closed Won,"$3,245.00 ",100
0013100001jbTo6AAE,7015A000001qXCFQA2,15-10-2019,Not Applicable,0035A00003TBD9EQAX,0055A000008iLoOQAU,16-09-2019,4,2019,Closed,Other / Unknown,Unknown,No Activity Recorded,15-10-2019,FALSE,Not Specified,Website,0065A00001XKH4tQAH,0055A000008iLoOQAU,No Application Selected,0035A00003TBD9EQAX,Consumables,ZipChip,Closed Won,"$8,240.00 ",100
0013100001gbb7YAAQ,7015A000001qb5xQAA,03-10-2019,Not Applicable,0035A00003TS6LPQA1,0055A000008iLoOQAU,25-09-2019,4,2019,Closed,Other / Unknown,Unknown,No Activity Recorded,02-12-2019,FALSE,Not Specified,Website,0065A00001XVbiSQAT,0055A000008iLoOQAU,No Application Selected,0035A00003TS6LPQA1,Consumables,ZipChip,Closed Won,"$5,120.00 ",100
0013100001k5ZyRAAU,7015A000001ThI4QAK,02-12-2019,Not Applicable,00331000030Oqt1AAC,0055A000008iLoOQAU,07-10-2019,4,2019,Closed,Other / Unknown,Unknown,No Activity Recorded,02-12-2019,FALSE,Not Specified,Trade Show,0065A00001XaQeIQAV,0055A000008iLoOQAU,No Application Selected,00331000030Oqt1AAC,Consumables,ZipChip,Closed Won,"$3,245.00 ",100
0013100001p4NvZAAU,No Campaign,31-10-2019,Not Applicable,Unknown Contact,0055A000008iLoJQAU,15-10-2019,4,2019,Closed,Other / Unknown,Unknown,No Activity Recorded,31-10-2019,FALSE,Not Specified,Inside Sales,0065A00001XdHP1QAN,0055A000008iLoJQAU,No Application Selected,0035A00003IPUBfQAP,Consumables,ZipChip,Closed Won,"$4,995.00 ",100
0015A00001tasCtQAI,No Campaign,22-10-2019,Not Applicable,0035A00003Ywsf7QAB,0055A000008iLoOQAU,16-10-2019,4,2019,Closed,Other / Unknown,Unknown,No Activity Recorded,12-12-2019,FALSE,Not Specified,Website,0065A00001XdNNLQA3,0055A000008iLoOQAU,No Application Selected,0035A00003PrSUbQAN,Consumables,ZipChip,Closed Won,"$5,120.00 ",100
0013100001gYA7VAAW,No Campaign,29-10-2019,Not Applicable,Unknown Contact,0055A000008iLoOQAU,23-10-2019,4,2019,Closed,Other / Unknown,Unknown,No Activity Recorded,29-10-2019,FALSE,Not Specified,Other,0065A00001XkYPmQAN,0055A000008iLoOQAU,No Application Selected,0033100002xR8XsAAK,Consumables,ZipChip,Closed Won,"$14,760.00 ",100
0013100001fqyXRAAY,No Campaign,07-11-2019,Not Applicable,0035A00003UYJtAQAX,0055A000008iLoOQAU,28-10-2019,4,2019,Closed,Academia,Unknown,No Activity Recorded,07-11-2019,FALSE,Not Specified,Inside Sales,0065A00001XokP6QAJ,0055A000008iLoOQAU,No Application Selected,0035A00003UYJtAQAX,Consumables,ZipChip,Closed Won,"$3,245.00 ",100
0013100001qvZsSAAU,No Campaign,07-11-2019,Not Applicable,0035A00003KtL2lQAF,0055A000008iLoOQAU,01-11-2019,4,2019,Closed,Other / Unknown,Unknown,No Activity Recorded,07-11-2019,FALSE,Not Specified,Google Natural Search,0065A00001Xpl0EQAR,0055A000008iLoOQAU,No Application Selected,0035A00003KtL2lQAF,Consumables,ZipChip,Closed Won,"$4,450.00 ",100
0013100001jbBzlAAE,7015A000001ThI4QAK,15-12-2019,Not Applicable,00331000030OryMAAS,0055A000008iLoOQAU,01-11-2019,4,2019,Closed,Biopharma/Pharmaceuticals,Unknown,No Activity Recorded,16-12-2019,FALSE,Not Specified,Trade Show,0065A00001XplEGQAZ,0055A000008iLoOQAU,No Application Selected,00331000030OryMAAS,Consumables,ZipChip,Closed Won,"$3,915.00 ",100
0015A00001xP4A2QAK,7015A000001ThI4QAK,06-11-2019,Not Applicable,0035A00003EXFrFQAX,0055A000008iLoOQAU,06-11-2019,4,2019,Closed,Other / Unknown,Unknown,No Activity Recorded,06-11-2019,FALSE,Not Specified,Website,0065A00001XqFQBQA3,0055A000008iLoOQAU,No Application Selected,0035A00003EXFrFQAX,Consumables,ZipChip,Closed Won,"$3,320.00 ",100
0013100001puTdTAAU,7015A000001ThI4QAK,12-12-2019,Not Applicable,00331000034lVr7AAE,0055A000008iLoOQAU,06-11-2019,4,2019,Closed,Other / Unknown,Unknown,No Activity Recorded,12-12-2019,FALSE,Not Specified,Trade Show,0065A00001XqFxAQAV,0055A000008iLoOQAU,No Application Selected,00331000034lVr7AAE,Consumables,ZipChip,Closed Won,"$13,485.00 ",100
0013100001puTdTAAU,No Campaign,22-11-2019,Not Applicable,0035A00003YbhlNQAR,0055A000008iLoOQAU,07-11-2019,4,2019,Closed,Biopharma/Pharmaceuticals,Unknown,No Activity Recorded,22-11-2019,FALSE,Not Specified,Website,0065A00001XqMGAQA3,0055A000008iLoOQAU,No Application Selected,0035A00003YbhlNQAR,Consumables,ZipChip,Closed Won,"$4,585.00 ",100
0013100001fpKktAAE,No Campaign,21-11-2019,Not Applicable,Unknown Contact,0055A000008iLoOQAU,08-11-2019,4,2019,Closed,Biopharma/Pharmaceuticals,Unknown,No Activity Recorded,21-11-2019,FALSE,Not Specified,Website,0065A00001XqR5WQAV,0055A000008iLoOQAU,No Application Selected,0033100002vk0tMAAQ,Consumables,ZipChip,Closed Won,"$5,120.00 ",100
0013100001qvZsSAAU,No Campaign,18-12-2019,Not Applicable,0035A00003KtL2lQAF,0055A000008iLoOQAU,09-12-2019,4,2019,Closed,Other / Unknown,Unknown,No Activity Recorded,18-12-2019,FALSE,Not Specified,Google Natural Search,0065A00001YKRZsQAP,0055A000008iLoOQAU,No Application Selected,0035A00003KtL2lQAF,Consumables,ZipChip,Closed Won,"$6,490.00 ",100
0013100001fqwyfAAA,7015A000001zN1LQAU,11-12-2020,Not Applicable,0035A00003CcDJvQAN,0055A000008iLoOQAU,03-12-2020,4,2020,Closed,Biopharma/Pharmaceuticals,Unknown,03-12-2020,21-12-2020,FALSE,Not Specified,Trade Show,0065A00001ba8dJQAQ,0055A000008iLoOQAU,No Application Selected,0035A00003CcDJvQAN,Consumables,ZipChip,Closed Won,$695.00 ,100
0013100001gZda5AAC,7015A000001zMbOQAU,05-10-2020,Not Applicable,0035A00003juhCfQAI,0055A000008iLoOQAU,29-09-2020,4,2020,Closed,Biopharma/Pharmaceuticals,Unknown,No Activity Recorded,05-10-2020,FALSE,Not Specified,Website,0065A00001bp7aRQAQ,0055A000008iLoOQAU,No Application Selected,0035A00003juhCfQAI,Consumables,ZipChip,Closed Won,"$9,735.00 ",100
0013100001gXqdHAAS,7015A0000022gDBQAY,13-10-2020,Not Applicable,0035A00003EW9IOQA1,0055A000008iLoOQAU,30-09-2020,4,2020,Closed,Biopharma/Pharmaceuticals,Unknown,12-10-2020,13-10-2020,FALSE,Not Specified,Seminar - Internal,0065A00001bpDqgQAE,0055A000008iLoOQAU,No Application Selected,0035A00003EW9IOQA1,Consumables,ZipChip,Closed Won,"$3,350.00 ",100
0013100001gZda5AAC,7015A000001zMbOQAU,05-10-2020,Not Applicable,0035A00003juhCfQAI,0055A000008iLoOQAU,01-10-2020,4,2020,Closed,Biopharma/Pharmaceuticals,Unknown,No Activity Recorded,05-10-2020,FALSE,Not Specified,Website,0065A00001bpsnvQAA,0055A000008iLoOQAU,No Application Selected,0035A00003juhCfQAI,Consumables,ZipChip,Closed Won,"$6,385.00 ",100
0015A000028moKRQAY,7015A000001zMbNQAU,14-11-2020,Not Applicable,0035A00003JiYR4QAN,0055A000008iLoOQAU,05-10-2020,4,2020,Closed,Biopharma/Pharmaceuticals,Unknown,13-11-2020,16-11-2020,FALSE,Not Specified,Website,0065A00001bq2IaQAI,0055A000008iLoOQAU,No Application Selected,0035A00003JiYR4QAN,Consumables,ZipChip,Closed Won,"$4,170.00 ",100
0013100001k5ZyRAAU,7015A000001zMbNQAU,13-10-2020,Not Applicable,00331000030Oqt1AAC,0055A000008iLoOQAU,07-10-2020,4,2020,Closed,Biopharma/Pharmaceuticals,Unknown,09-10-2020,13-10-2020,FALSE,Not Specified,Trade Show,0065A00001bqCuPQAU,0055A000008iLoOQAU,No Application Selected,00331000030Oqt1AAC,Consumables,ZipChip,Closed Won,$695.00 ,100
0015A00002CwwHuQAJ,7015A000001zMbNQAU,20-10-2020,Not Applicable,0035A00003VyShsQAF,0055A000008iLoOQAU,08-10-2020,4,2020,Closed,Academia,Unknown,09-10-2020,23-11-2020,FALSE,Not Specified,Trade Show,0065A00001bqqF6QAI,0055A000008iLoOQAU,No Application Selected,0035A00003VyShsQAF,Consumables,ZipChip,Closed Won,"$4,045.00 ",100
0015A00001yWkX5QAK,7015A000001zMbNQAU,19-10-2020,Not Applicable,0035A00003IPW5fQAH,0055A000008iLoOQAU,13-10-2020,4,2020,Closed,Academia,Unknown,13-10-2020,19-10-2020,FALSE,Not Specified,Eblasts,0065A00001br6mTQAQ,0055A000008iLoOQAU,No Application Selected,0035A00003IPW5fQAH,Consumables,ZipChip,Closed Won,"$1,390.00 ",100
0013100001jbBzlAAE,No Campaign,14-10-2020,Not Applicable,Unknown Contact,0055A000008iLoOQAU,14-10-2020,4,2020,Closed,Biopharma/Pharmaceuticals,Unknown,No Activity Recorded,14-10-2020,FALSE,Not Specified,Other,0065A00001brCy0QAE,0055A000008iLoOQAU,No Application Selected,00331000030OryMAAS,Consumables,ZipChip,Closed Won,"$1,370.00 ",100
0013100001fqwyfAAA,7015A000001zN1LQAU,19-10-2020,Not Applicable,0035A00003CcDJvQAN,0055A000008iLoOQAU,14-10-2020,4,2020,Closed,Biopharma/Pharmaceuticals,Unknown,14-10-2020,19-10-2020,FALSE,Not Specified,Trade Show,0065A00001brCzmQAE,0055A000008iLoOQAU,No Application Selected,0035A00003CcDJvQAN,Consumables,ZipChip,Closed Won,"$9,990.00 ",100
0013100001jb0YLAAY,7015A000001zMbNQAU,15-10-2020,Not Applicable,0035A00003IPEyuQAH,0055A000008iLoOQAU,15-10-2020,4,2020,Closed,Biopharma/Pharmaceuticals,Unknown,No Activity Recorded,15-10-2020,FALSE,Not Specified,Trade Show,0065A00001brE8pQAE,0055A000008iLoOQAU,No Application Selected,0035A00003IPEyuQAH,Consumables,ZipChip,Closed Won,"$1,370.00 ",100
0013100001jb0YLAAY,7015A000001zMbNQAU,15-10-2020,Not Applicable,0035A00003IPEyuQAH,0055A000008iLoOQAU,15-10-2020,4,2020,Closed,Biopharma/Pharmaceuticals,Unknown,No Activity Recorded,15-10-2020,FALSE,Not Specified,Trade Show,0065A00001brqBWQAY,0055A000008iLoOQAU,No Application Selected,0035A00003IPEyuQAH,Consumables,ZipChip,Closed Won,"$3,350.00 ",100
0013100001fqwyfAAA,7015A000001zN1LQAU,15-10-2020,Not Applicable,0035A00003CcDJvQAN,0055A000008iLoOQAU,15-10-2020,4,2020,Closed,Biopharma/Pharmaceuticals,Unknown,No Activity Recorded,15-10-2020,FALSE,Not Specified,Trade Show,0065A00001brqKkQAI,0055A000008iLoOQAU,No Application Selected,0035A00003CcDJvQAN,Consumables,ZipChip,Closed Won,"$1,390.00 ",100
0013100001jbBR3AAM,7015A000001zMbNQAU,24-11-2020,Not Applicable,0035A00003eLZ3WQAW,0055A000008iLoOQAU,26-10-2020,4,2020,Closed,Biopharma/Pharmaceuticals,Unknown,23-11-2020,24-11-2020,FALSE,Not Specified,Website,0065A00001cIKa9QAG,0055A000008iLoOQAU,No Application Selected,0035A00003eLZ3WQAW,Consumables,ZipChip,Closed Won,"$7,685.50 ",100
0013100001qvZsSAAU,7015A000001zMbNQAU,26-10-2020,Not Applicable,0035A00003Vzd6eQAB,0055A000008iLoOQAU,27-10-2020,4,2020,Closed,Biopharma/Pharmaceuticals,Unknown,No Activity Recorded,23-11-2020,FALSE,Not Specified,Website,0065A00001cIPtfQAG,0055A000008iLoOQAU,No Application Selected,0035A00003Vzd6eQAB,Consumables,ZipChip,Closed Won,"$8,345.00 ",100
0015A00002K6A5vQAF,7015A000001zMbNQAU,06-11-2020,Not Applicable,0035A00003jw8MUQAY,0055A000008iLoOQAU,05-11-2020,4,2020,Closed,Biopharma/Pharmaceuticals,Unknown,05-11-2020,09-11-2020,FALSE,Not Specified,Website,0065A00001cKIcbQAG,0055A000008iLoOQAU,No Application Selected,0035A00003jw8MUQAY,Consumables,ZipChip,Closed Won,"$1,390.00 ",100
0015A00002IrEm8QAF,No Campaign,12-11-2020,Not Applicable,0035A00003dYA4oQAG,0055A000008iLoOQAU,13-11-2020,4,2020,Closed,Biopharma/Pharmaceuticals,Unknown,No Activity Recorded,13-11-2020,FALSE,Not Specified,Other,0065A00001cTlP9QAK,0055A000008iLoOQAU,No Application Selected,0035A00003dYA4oQAG,Consumables,ZipChip,Closed Won,"$1,390.00 ",100
0013100001puTdTAAU,7015A000001zLaKQAU,22-11-2020,Not Applicable,0035A00003YbhlNQAR,0055A000008iLoOQAU,20-11-2020,4,2020,Closed,Biopharma/Pharmaceuticals,Unknown,20-11-2020,23-11-2020,FALSE,Not Specified,Website,0065A00001cUrKmQAK,0055A000008iLoOQAU,No Application Selected,0035A00003YbhlNQAR,Consumables,ZipChip,Closed Won,"$4,995.00 ",100
0015A000020x84PQAQ,7015A000001zMbNQAU,17-12-2020,Not Applicable,0035A00003GHXNUQA5,0055A000008iLoOQAU,16-12-2020,4,2020,Closed,Academia,Unknown,16-12-2020,17-12-2020,FALSE,Not Specified,Webinar,0065A00001cp7F0QAI,0055A000008iLoOQAU,No Application Selected,0035A00003GHXNUQA5,Consumables,ZipChip,Closed Won,"$3,350.00 ",100
0013100001p4MPyAAM,7015A000001TfxaQAC,31-12-2020,Not Applicable,0035A00003PHmTyQAL,0055A000008iLoOQAU,23-12-2020,4,2020,Closed,Academia,Unknown,No Activity Recorded,31-12-2020,FALSE,Not Specified,Website,0065A00001cq28DQAQ,0055A000008iLoOQAU,No Application Selected,0035A00003PHmTyQAL,Consumables,ZipChip,Closed Won,"$6,993.00 ",100
0015A00001yVjjUQAS,7015A000001OxJmQAK,11-12-2020,Not Applicable,0035A00003NEpxtQAD,0055A000008iLoOQAU,10-12-2020,4,2020,Closed,Biopharma/Pharmaceuticals,Unknown,No Activity Recorded,11-12-2020,FALSE,Not Specified,Website,0065A00001cohg3QAA,0055A000008iLoOQAU,No Application Selected,0035A00003NEpxtQAD,Consumables,ZipChip,Closed Won,"$3,685.00 ",100
0015A000026AUVzQAO,7015A000001eOmcQAE,30-12-2020,Not Applicable,0035A00003NGnCAQA1,0055A000008iLoOQAU,21-12-2020,4,2020,Closed,Biopharma/Pharmaceuticals,Unknown,No Activity Recorded,30-12-2020,FALSE,Not Specified,Trade Show,0065A00001cpvjrQAA,0055A000008iLoOQAU,No Application Selected,0035A00003NGnCAQA1,Consumables,ZipChip,Closed Won,"$11,383.20 ",100
0013100001jbTegAAE,7015A000001qSjGQAU,20-12-2019,Not Applicable,0035A00003IOp8JQAT,0055A000008iLoOQAU,19-12-2019,4,2019,Closed,Other / Unknown,Unknown,No Activity Recorded,27-12-2019,FALSE,Not Specified,Website,0065A00001YPn40QAD,00531000008F2psAAC,No Application Selected,0035A00003IOp8JQAT,Consumables,ZipChip,Closed Won,"$11,655.00 ",100
0015A00002FTtBNQA1,No Campaign,20-12-2019,Not Applicable,0035A00003aJIA1QAO,0055A000008iLoOQAU,19-12-2019,4,2019,Closed,Other / Unknown,Unknown,No Activity Recorded,23-12-2019,FALSE,Not Specified,Website,0065A00001YPn9FQAT,00531000008F2psAAC,No Application Selected,0035A00003aJIA1QAO,Consumables,ZipChip,Closed Won,"$8,618.04 ",100
0013100001hoCcAAAU,No Campaign,12-11-2019,Not Applicable,0035A00003YbVVzQAN,0055A000008zqzaQAA,12-09-2019,4,2019,Closed,Other / Unknown,Unknown,No Activity Recorded,15-11-2019,FALSE,Not Specified,Trade Show,0065A00001XHniGQAT,0055A000008zqzaQAA,No Application Selected,0035A00003YbVVzQAN,Consumables,ZipChip,Closed Won,$670.00 ,100
0013100001fqvwqAAA,No Campaign,24-10-2019,Not Applicable,0035A00003XXPtwQAH,0055A000008zqzaQAA,11-10-2019,4,2019,Closed,Other / Unknown,Unknown,11-10-2019,02-12-2019,FALSE,Not Specified,Field Sales,0065A00001XbQhaQAF,0055A000008zqzaQAA,No Application Selected,0035A00003XXPtwQAH,Consumables,ZipChip,Closed Won,"$7,830.00 ",100
0013100001p4NvZAAU,No Campaign,08-11-2019,Not Applicable,Unknown Contact,0055A000008zqzaQAA,01-11-2019,4,2019,Closed,Biopharma/Pharmaceuticals,Unknown,05-11-2019,09-11-2019,FALSE,Not Specified,Referral,0065A00001XphfvQAB,0055A000008iLoJQAU,Biotherapeutics,0035A00003IPUBfQAP,Consumables,ZipChip,Closed Won,$0.00 ,100
0015A00001xPWrZQAW,No Campaign,19-12-2018,Not Applicable,0035A00003JifMUQAZ,0055A000008iLoJQAU,02-10-2018,4,2018,Closed,Biopharma/Pharmaceuticals,Unknown,No Activity Recorded,19-12-2018,FALSE,Not Specified,Referral,0065A00000loLHDQA2,0055A000008iLoJQAU,Biotherapeutics,No Primary Contact,Consumables,ZipChip,Closed Won,"$8,050.00 ",100
0013100001fqypQAAQ,7015A000001zN1VQAU,15-12-2020,Not Applicable,Unknown Contact,0055A000008iLoOQAU,12-11-2020,4,2020,Closed,Biopharma/Pharmaceuticals,Auto-Bi,15-12-2020,15-12-2020,FALSE,Not Specified,Other,0065A00001cTiJWQA0,0055A000008iLoOQAU,No Application Selected,0033100002vk42VAAQ,Consumables,ZipChip,Closed Won,"$5,690.00 ",100
0013100001eo6iZAAQ,No Campaign,17-11-2019,Not Applicable,0035A00003VCj0EQAT,0055A000008iLoJQAU,28-10-2019,4,2019,Closed,Biopharma/Pharmaceuticals,Auto-Classic,28-10-2019,18-11-2019,FALSE,Not Specified,Website,0065A00001XoemgQAB,0055A000008iLoJQAU,Biotherapeutics,0035A00003VCj0EQAT,Consumables,ZipChip,Closed Won,"$7,160.00 ",100
0013100001p4NvZAAU,No Campaign,08-11-2019,Not Applicable,Unknown Contact,0055A000008iLoJQAU,31-10-2019,4,2019,Closed,Biopharma/Pharmaceuticals,Auto-Classic,No Activity Recorded,09-11-2019,FALSE,Not Specified,Referral,0065A00001XpcZRQAZ,0055A000008iLoJQAU,Biotherapeutics,0035A00003IPUBfQAP,Consumables,ZipChip,Closed Won,$0.00 ,100
0015A00002CT3YKQA1,7015A000001zMbNQAU,09-10-2020,Not Applicable,0035A00003VEeuTQAT,0055A000008iLoOQAU,22-09-2020,4,2020,Closed,Biopharma/Pharmaceuticals,Auto-Classic,05-10-2020,09-10-2020,FALSE,Not Specified,Website,0065A00001bo46iQAA,00531000007KAu8AAG,No Application Selected,0035A00003VEeuTQAT,Consumables,ZipChip,Closed Won,$765.00 ,100
0013100001p4NvZAAU,No Campaign,17-11-2019,Not Applicable,Unknown Contact,0055A000008iLoJQAU,09-11-2019,4,2019,Closed,Other / Unknown,Auto-Si,No Activity Recorded,18-11-2019,FALSE,Not Specified,Referral,0065A00001Xr4hsQAB,0055A000008iLoJQAU,No Application Selected,0035A00003IPUBfQAP,Consumables,ZipChip,Closed Won,"$4,995.00 ",100
0013100001puTb4AAE,No Campaign,13-10-2020,Not Applicable,0035A00003da0sxQAA,0055A000008iLoOQAU,22-09-2020,4,2020,Closed,Biopharma/Pharmaceuticals,Auto-Ti,13-10-2020,13-10-2020,FALSE,Not Specified,Other,0065A00001bo5D4QAI,0055A000008iLoOQAU,No Application Selected,0035A00003da0sxQAA,Consumables,ZipChip,Closed Won,"$22,230.00 ",100
0013100001puTdTAAU,7015A000001zN1VQAU,12-11-2020,Not Applicable,00331000034lVr7AAE,0055A000008iLoOQAU,10-11-2020,4,2020,Closed,Biopharma/Pharmaceuticals,Auto-Ti,10-11-2020,13-11-2020,FALSE,Not Specified,Trade Show,0065A00001cKdUVQA0,0055A000008iLoOQAU,No Application Selected,00331000034lVr7AAE,Consumables,ZipChip,Closed Won,$695.00 ,100
0013100001jbTegAAE,No Campaign,02-11-2020,Not Applicable,0035A00003kgXl6QAE,0055A000008iLoOQAU,02-11-2020,4,2020,Closed,Biopharma/Pharmaceuticals,Auto-Si,No Activity Recorded,02-11-2020,FALSE,Not Specified,Field Sales,0065A00001cJSYUQA4,0055A000008iLoOQAU,No Application Selected,0035A00003kgXl6QAE,Consumables,ZipChip,Closed Won,$625.50 ,100
0013100001puTb4AAE,No Campaign,03-10-2019,Not Applicable,0035A00003TUBrwQAH,0055A000008iLoOQAU,26-06-2019,4,2019,Closed,Other / Unknown,Unknown,No Activity Recorded,02-12-2019,FALSE,Not Specified,Website,0065A00001Umwb9QAB,0055A000008iLoOQAU,No Application Selected,0035A00003TUBrwQAH,Consumables,ZipChip,Closed Won,"$22,570.00 ",100
0013100001k7nrtAAA,7015A000001dE6uQAE,04-12-2019,Not Applicable,003310000310C9IAAU,0055A000008iLoOQAU,04-09-2019,4,2019,Closed,Other / Unknown,Unknown,No Activity Recorded,12-12-2019,FALSE,Not Specified,Field Sales,0065A00001XGayPQAT,0055A000008iLoOQAU,No Application Selected,003310000310C9IAAU,Consumables,ZipChip,Closed Won,"$5,120.00 ",100
0013100001qvZsSAAU,No Campaign,07-11-2019,Not Applicable,0035A00003KtL2lQAF,0055A000008iLoOQAU,01-11-2019,4,2019,Closed,Biopharma/Pharmaceuticals,Unknown,No Activity Recorded,07-11-2019,FALSE,Not Specified,Google Natural Search,0065A00001XpiFCQAZ,0055A000008iLoOQAU,No Application Selected,0035A00003KtL2lQAF,Consumables,ZipChip,Closed Won,"$3,245.00 ",100
0013100001fpKktAAE,7015A000001qTR8QAM,18-11-2019,Not Applicable,0035A00003IPUCEQA5,0055A000008iLoOQAU,04-11-2019,4,2019,Closed,Biopharma/Pharmaceuticals,Unknown,No Activity Recorded,18-11-2019,FALSE,Not Specified,Webinar,0065A00001XpzVSQAZ,0055A000008iLoOQAU,Biotherapeutics,0035A00003IPUCEQA5,Consumables,ZipChip,Closed Won,$670.00 ,100
0013100001fsOeFAAU,7015A000001ThI4QAK,03-12-2019,Not Applicable,Unknown Contact,0055A000008iLoOQAU,21-11-2019,4,2019,Closed,Other / Unknown,Unknown,No Activity Recorded,05-12-2019,FALSE,Not Specified,Referral,0065A00001Y1QUJQA3,0055A000008iLoOQAU,No Application Selected,0033100002vvwZ0AAI,Consumables,ZipChip,Closed Won,"$7,830.00 ",100
0013100001fr7EaAAI,7015A000001ThI4QAK,06-11-2019,Not Applicable,0035A00003EWFvjQAH,00531000007KAu8AAG,16-10-2019,4,2019,Closed,Biopharma/Pharmaceuticals,Unknown,No Activity Recorded,06-11-2019,FALSE,Not Specified,Inside Sales,0065A00001XdLEWQA3,00531000007KAu8AAG,Biotherapeutics,0035A00003EWFvjQAH,Consumables,ZipChip,Closed Won,"$5,237.00 ",100
0013100001p4NvZAAU,7015A000001ThnRQAS,18-12-2019,Not Applicable,0035A00003IPUBfQAP,0055A000008iLoJQAU,14-12-2019,4,2019,Closed,Biopharma/Pharmaceuticals,Auto-Classic,13-12-2019,18-12-2019,FALSE,Not Specified,eApp Note,0065A00001YN6AIQA1,0055A000008iLoJQAU,Biotherapeutics,0035A00003IPUBfQAP,Consumables,ZipChip,Closed Won,"$3,915.00 ",100
0013100001p4NvZAAU,No Campaign,31-10-2019,Not Applicable,Unknown Contact,0055A000008iLoJQAU,17-10-2019,4,2019,Closed,Biopharma/Pharmaceuticals,Auto-Classic,18-10-2019,31-10-2019,FALSE,Not Specified,Inside Sales,0065A00001XdQOHQA3,0055A000008iLoJQAU,Biotherapeutics,0035A00003IPUBfQAP,Consumables,ZipChip,Closed Won,"$5,120.00 ",100
0013100001p5ATcAAM,No Campaign,23-10-2020,Not Applicable,0035A00003NtkBGQAZ,00531000007KAu8AAG,08-10-2020,4,2020,Closed,Biopharma/Pharmaceuticals,Auto-Classic,No Activity Recorded,24-10-2020,FALSE,Not Specified,Inside Sales,0065A00001bqpEpQAI,00531000007KAu8AAG,Biotherapeutics,0035A00003NtkBGQAZ,Consumables,ZipChip,Closed Won,"$9,945.00 ",100
